match_id,player_slot,account_id,assists,camps_stacked,damage_taken,deaths,denies,gold_perm_min,hero_damage,hero_healing,hero_id,kills,team_slot,last_hits,leaver_status,rune_pickups,obs_placed,sen_placed,tower_damaged,xp_per_min,isRadiant,total_gold,kda,rank_tier,matchId,position
7794754702,1,221313907.0,4,,,5,34,,7221,0,60,3,1,81,0,,,,,471,1,8076,1.17,74.0,7794754702,2
7794754702,2,234399391.0,5,,,4,23,,12138,0,46,2,2,168,0,,,,,637,1,10745,1.4,74.0,7794754702,3
7794754702,3,125163860.0,3,,,5,6,,6803,0,1,2,3,108,0,,,,,379,1,7986,0.83,72.0,7794754702,4
7794754702,4,,9,,,12,3,,6927,0,75,1,4,10,0,,,,,338,1,4778,0.77,,7794754702,5
7794754702,128,317137097.0,3,,,2,2,,4293,0,17,5,0,155,0,,,,,667,0,12405,2.67,74.0,7794754702,1
7794754702,129,844955322.0,8,,,2,16,,11581,0,77,9,1,160,0,,,,,621,0,15321,5.67,73.0,7794754702,2
7794754702,130,252388056.0,4,,,2,6,,14457,0,95,9,2,174,0,,,,,690,0,15030,4.33,73.0,7794754702,3
7794754702,131,116027597.0,13,,,4,4,,7357,0,71,2,3,35,0,,,,,453,0,8233,3.0,73.0,7794754702,4
7794754702,132,266910352.0,13,,,2,4,,10442,192,14,7,4,32,0,,,,,498,0,9287,6.67,72.0,7794754702,5
7794732610,0,,17,,,6,2,,27211,192,14,17,0,66,0,,,,,619,1,14177,4.86,,7794732610,1
7794732610,1,115328609.0,27,,,2,2,,17382,0,64,2,1,37,0,,,,,492,1,9070,9.67,80.0,7794732610,2
7794732610,2,133357784.0,12,,,3,6,,29374,11613,36,17,2,197,0,,,,,629,1,19763,7.25,80.0,7794732610,3
7794732610,3,85781243.0,28,,,3,20,,14916,0,96,3,3,109,0,,,,,491,1,13193,7.75,80.0,7794732610,4
7794732610,4,325365079.0,16,,,6,12,,10841,0,93,2,4,75,0,,,,,439,1,10187,2.57,80.0,7794732610,5
7794732610,129,103194588.0,8,,,14,1,,11418,0,27,4,1,30,0,,,,,271,0,6995,0.8,75.0,7794732610,2
7794732610,130,61042800.0,9,,,9,4,,18738,0,2,6,2,115,0,,,,,341,0,10374,1.5,80.0,7794732610,3
7794732610,131,87528771.0,9,,,4,12,,10783,0,41,2,3,118,0,,,,,472,0,10480,2.2,80.0,7794732610,4
7794732610,132,185340677.0,10,,,9,0,,12270,0,100,5,4,12,0,,,,,250,0,6437,1.5,80.0,7794732610,5
7794733414,0,97498943.0,18,,,7,5,,25530,0,129,8,0,137,0,,,,,675,1,17017,3.25,74.0,7794733414,1
7794733414,1,317750953.0,13,,,12,1,,21072,0,64,6,1,173,0,,,,,433,1,15509,1.46,73.0,7794733414,2
7794733414,2,,18,,,13,1,,10061,192,71,1,2,34,0,,,,,481,1,10749,1.36,,7794733414,3
7794733414,4,102174311.0,12,,,11,11,,32837,7503,8,12,4,265,0,,,,,752,1,23760,2.0,64.0,7794733414,5
7794733414,128,206927332.0,17,,,7,13,,44142,0,114,18,0,399,0,,,,,1159,0,33121,4.38,64.0,7794733414,1
7794733414,129,1055977959.0,23,,,6,2,,14050,1589,27,9,1,69,0,,,,,647,0,17889,4.57,65.0,7794733414,2
7794733414,130,135110695.0,15,,,5,15,,17525,0,76,7,2,246,0,,,,,683,0,22253,3.67,74.0,7794733414,3
7794733414,131,160731694.0,22,,,14,2,,27571,0,105,10,3,100,0,,,,,447,0,17493,2.13,73.0,7794733414,4
7794733414,132,348615648.0,21,,,4,5,,32900,0,88,12,4,120,0,,,,,834,0,20587,6.6,64.0,7794733414,5
7794735019,0,142602288.0,13,,,4,13,,35866,0,25,13,0,248,0,,,,,859,1,24565,5.2,80.0,7794735019,1
7794735019,1,148276128.0,24,,,8,0,,10168,125,62,1,1,63,0,,,,,604,1,16342,2.78,80.0,7794735019,2
7794735019,2,161859520.0,30,,,7,7,,25801,6617,119,9,2,32,0,,,,,557,1,15167,4.88,80.0,7794735019,3
7794735019,3,149072346.0,16,,,4,19,,38682,0,63,15,3,311,0,,,,,920,1,28780,6.2,80.0,7794735019,4
7794735019,4,323137927.0,18,,,8,12,,27441,0,19,10,4,112,0,,,,,690,1,19002,3.11,80.0,7794735019,5
7794735019,128,,12,,,7,3,,23957,0,11,7,0,265,0,,,,,713,0,18898,2.38,,7794735019,1
7794735019,129,136268748.0,14,,,7,10,,30475,0,81,7,1,231,0,,,,,739,0,18449,2.63,80.0,7794735019,2
7794735019,130,313786903.0,15,,,10,11,,12728,0,75,5,2,72,0,,,,,380,0,10745,1.82,80.0,7794735019,3
7794735019,131,847805801.0,13,,,12,0,,35568,0,22,11,3,88,0,,,,,601,0,14821,1.85,80.0,7794735019,4
7794735019,132,156849931.0,16,,,12,4,,19276,0,96,0,4,122,0,,,,,362,0,11056,1.23,80.0,7794735019,5
7794738212,0,390895592.0,17,,,4,4,,8162,739,64,4,0,27,0,,,,,495,1,9888,4.2,72.0,7794738212,1
7794738212,1,181146424.0,8,,,3,8,,21459,0,11,12,1,222,0,,,,,742,1,19723,5.0,63.0,7794738212,2
7794738212,2,349406690.0,4,,,0,18,,4263,0,1,4,2,333,0,,,,,854,1,19668,8.0,73.0,7794738212,3
7794738212,3,192365352.0,11,,,4,0,,14616,3003,136,12,3,42,0,,,,,493,1,13148,4.6,71.0,7794738212,4
7794738212,4,175139496.0,16,,,2,20,,14847,0,28,5,4,122,0,,,,,591,1,14778,7.0,72.0,7794738212,5
7794738212,128,118336087.0,4,,,12,3,,16016,0,30,3,0,48,0,,,,,279,0,6873,0.54,73.0,7794738212,1
7794738212,129,976803046.0,3,,,10,2,,10707,0,52,3,1,197,0,,,,,555,0,12360,0.55,71.0,7794738212,2
7794738212,130,225615269.0,4,,,4,14,,6873,0,97,1,2,193,0,,,,,549,0,11192,1.0,71.0,7794738212,3
7794738212,131,227505254.0,5,,,7,10,,8288,2330,8,2,3,206,0,,,,,512,0,11301,0.88,74.0,7794738212,4
7794738212,132,,3,,,5,2,,10730,0,86,3,4,51,0,,,,,362,0,7498,1.0,,7794738212,5
7794739711,0,1221652662.0,24,,,8,12,,16966,192,100,5,0,70,0,,,,,625,1,15917,3.22,71.0,7794739711,1
7794739711,1,,19,,,6,1,,37152,125,123,8,1,115,0,,,,,623,1,16933,3.86,,7794739711,2
7794739711,2,111653954.0,18,,,12,23,,41436,0,56,12,2,242,0,,,,,610,1,24341,2.31,73.0,7794739711,3
7794739711,3,138650432.0,21,,,8,7,,27236,0,23,4,3,216,0,,,,,691,1,20870,2.78,73.0,7794739711,4
7794739711,4,110027353.0,19,,,7,6,,39021,0,69,13,4,182,0,,,,,859,1,29167,4.0,73.0,7794739711,5
7794739711,128,200916171.0,19,,,5,10,,59268,0,106,14,0,213,0,,,,,915,0,26924,5.5,72.0,7794739711,1
7794739711,129,173636124.0,27,,,13,3,,24004,6570,55,4,1,155,0,,,,,689,0,20447,2.21,72.0,7794739711,2
7794739711,130,171405508.0,18,,,11,6,,15560,0,30,4,2,41,0,,,,,643,0,15621,1.83,73.0,7794739711,3
7794739711,131,403394681.0,13,,,5,9,,42088,0,19,14,3,403,0,,,,,1046,0,33062,4.5,73.0,7794739711,4
7794739711,132,381765945.0,22,,,12,0,,29173,0,71,5,4,197,0,,,,,770,0,24511,2.08,73.0,7794739711,5
7794740101,0,1032532980.0,17,,,9,15,,19337,0,29,9,0,141,0,,,,,749,1,17158,2.6,80.0,7794740101,1
7794740101,1,161761153.0,17,,,9,9,,19552,0,15,6,1,177,0,,,,,678,1,18367,2.3,80.0,7794740101,2
7794740101,2,124994627.0,19,,,3,14,,48707,0,74,24,2,258,0,,,,,1246,1,30369,10.75,80.0,7794740101,3
7794740101,3,166302311.0,17,,,9,9,,17641,0,88,7,3,96,0,,,,,595,1,14420,2.4,80.0,7794740101,4
7794740101,4,107647948.0,25,,,3,8,,16962,125,21,8,4,79,0,,,,,817,1,15375,8.25,80.0,7794740101,5
7794740101,128,201003567.0,10,,,11,8,,18883,0,119,9,0,45,0,,,,,428,0,11842,1.58,80.0,7794740101,1
7794740101,129,415933619.0,8,,,13,11,,24421,531,59,7,1,141,0,,,,,625,0,15471,1.07,80.0,7794740101,2
7794740101,130,189791197.0,9,,,12,8,,20996,2491,8,7,2,225,0,,,,,592,0,15375,1.23,80.0,7794740101,3
7794740101,131,128577283.0,13,,,12,3,,16877,0,5,4,3,45,0,,,,,429,0,9295,1.31,80.0,7794740101,4
7794740101,132,,14,,,7,19,,15809,0,71,6,4,127,0,,,,,674,0,14547,2.5,,7794740101,5
7794740712,0,,0,,,1,1,,85,0,98,0,0,10,0,,,,,165,1,2433,0.0,,7794740712,1
7794740712,1,338674090.0,6,,,2,0,,6470,0,123,4,1,18,0,,,,,272,1,4264,3.33,80.0,7794740712,2
7794740712,2,174905440.0,5,,,5,2,,9553,0,120,6,2,52,0,,,,,354,1,6502,1.83,80.0,7794740712,3
7794740712,3,125114313.0,0,,,2,2,,46,0,93,0,3,41,0,,,,,229,1,3286,0.0,80.0,7794740712,4
7794740712,4,189053636.0,2,,,6,2,,5086,192,104,1,4,51,0,,,,,323,1,4208,0.43,80.0,7794740712,5
7794740712,128,99983413.0,4,,,0,17,,7542,2836,33,5,0,72,0,,,,,410,0,7662,9.0,80.0,7794740712,1
7794740712,129,872002301.0,8,,,2,1,,4151,474,51,1,1,20,0,,,,,297,0,4712,3.0,80.0,7794740712,2
7794740712,130,322709437.0,2,,,1,4,,7211,0,46,5,2,80,0,,,,,446,0,8082,3.5,80.0,7794740712,3
7794740712,132,366573031.0,3,,,1,14,,9631,0,21,4,4,83,0,,,,,429,0,8417,3.5,80.0,7794740712,5
7794741516,0,222670878.0,16,,,10,7,,37025,0,93,11,0,259,0,,,,,1004,1,25210,2.45,80.0,7794741516,1
7794741516,1,206702517.0,28,,,5,4,,30273,5359,55,9,1,226,0,,,,,718,1,21305,6.17,80.0,7794741516,2
7794741516,2,196708064.0,14,,,6,12,,28492,0,17,8,2,334,0,,,,,860,1,23122,3.14,80.0,7794741516,3
7794741516,3,139093360.0,24,,,9,4,,25095,0,51,11,3,74,0,,,,,664,1,15544,3.5,80.0,7794741516,4
7794741516,4,1184080502.0,22,,,6,5,,27792,0,35,4,4,156,0,,,,,443,1,15234,3.71,80.0,7794741516,5
7794741516,128,,18,,,6,8,,41131,0,96,6,0,246,0,,,,,769,0,20880,3.43,,7794741516,1
7794741516,130,127972819.0,9,,,8,10,,47818,2115,104,10,2,223,0,,,,,903,0,23625,2.11,80.0,7794741516,3
7794741516,131,136477908.0,5,,,8,7,,30815,0,19,6,3,290,0,,,,,639,0,22233,1.22,80.0,7794741516,4
7794741516,132,189441430.0,13,,,14,2,,13612,0,20,1,4,42,0,,,,,439,0,11020,0.93,80.0,7794741516,5
7794741602,0,,15,,,5,5,,17363,0,39,5,0,217,0,,,,,626,1,18402,3.33,,7794741602,1
7794741602,1,298701535.0,29,,,6,3,,21211,8023,40,5,1,79,0,,,,,682,1,15008,4.86,71.0,7794741602,2
7794741602,2,240131351.0,18,,,2,22,,30944,0,129,17,2,290,0,,,,,751,1,26192,11.67,65.0,7794741602,3
7794741602,3,1273873353.0,22,,,1,8,,28021,320,71,9,3,202,0,,,,,928,1,20975,15.5,65.0,7794741602,4
7794741602,4,223934187.0,26,,,3,7,,43919,0,67,12,4,274,0,,,,,999,1,24227,9.5,65.0,7794741602,5
7794741602,129,141434122.0,5,,,10,4,,22840,0,2,5,1,177,0,,,,,529,0,13971,0.91,65.0,7794741602,2
7794741602,130,138454149.0,11,,,16,5,,24958,1071,37,2,2,97,0,,,,,324,0,11541,0.76,71.0,7794741602,3
7794741602,131,138514090.0,1,,,9,11,,20325,0,126,6,3,164,0,,,,,556,0,14614,0.7,71.0,7794741602,4
7794741602,132,250510724.0,4,,,7,0,,9769,0,27,1,4,170,0,,,,,407,0,10541,0.63,64.0,7794741602,5
7794743012,0,282359850.0,3,,,10,6,,16294,0,19,5,0,208,0,,,,,592,1,14584,0.73,80.0,7794743012,1
7794743012,1,337480047.0,6,,,16,1,,13147,4,63,2,1,114,0,,,,,378,1,10330,0.47,80.0,7794743012,2
7794743012,2,1023178032.0,8,,,18,1,,9359,0,27,1,2,40,0,,,,,298,1,6988,0.47,80.0,7794743012,3
7794743012,3,144870065.0,4,,,11,26,,19868,0,47,5,3,134,0,,,,,402,1,11363,0.75,80.0,7794743012,4
7794743012,4,105074295.0,6,,,10,1,,23090,0,52,3,4,229,0,,,,,622,1,14128,0.82,80.0,7794743012,5
7794743012,128,349495318.0,25,,,4,4,,46047,0,22,18,0,275,0,,,,,1075,0,24428,8.6,80.0,7794743012,1
7794743012,129,337575662.0,26,,,3,16,,24695,0,126,13,1,165,0,,,,,730,0,19809,9.75,80.0,7794743012,2
7794743012,130,399862798.0,22,,,3,3,,21557,1067,14,16,2,60,0,,,,,714,0,15282,9.5,80.0,7794743012,3
7794743012,131,,18,,,2,19,,17716,0,136,11,3,214,0,,,,,788,0,18746,9.67,,7794743012,4
7794743012,132,101460882.0,31,,,4,4,,14268,13607,112,7,4,26,0,,,,,580,0,12852,7.6,80.0,7794743012,5
7794743203,0,,24,,,3,17,,57702,0,52,14,0,284,0,,,,,1058,1,26736,9.5,,7794743203,1
7794743203,1,304136422.0,16,,,12,4,,25292,0,88,8,1,66,0,,,,,598,1,14199,1.85,80.0,7794743203,2
7794743203,2,173848975.0,14,,,9,12,,18520,0,2,11,2,163,0,,,,,484,1,17524,2.5,74.0,7794743203,3
7794743203,3,101867720.0,28,,,9,1,,21161,4877,5,4,3,43,0,,,,,619,1,13368,3.2,73.0,7794743203,4
7794743203,128,235493369.0,16,,,8,7,,32222,0,105,3,0,60,0,,,,,467,0,11048,2.11,75.0,7794743203,1
7794743203,129,208252374.0,17,,,5,2,,21839,1869,110,9,1,100,0,,,,,440,0,12987,4.33,74.0,7794743203,2
7794743203,130,136972156.0,9,,,8,6,,27136,0,21,12,2,222,0,,,,,885,0,20710,2.33,75.0,7794743203,3
7794743203,131,932908999.0,17,,,15,26,,17543,0,129,3,3,179,0,,,,,474,0,15654,1.25,73.0,7794743203,4
7794743203,132,145950468.0,12,,,11,4,,9783,0,93,6,4,96,0,,,,,600,0,13853,1.5,74.0,7794743203,5
7794746209,0,83750900.0,13,,,5,1,,19201,27,63,8,0,54,0,,,,,469,1,10952,3.5,75.0,7794746209,1
7794746209,1,319995213.0,9,,,11,5,,20651,0,114,7,1,168,0,,,,,463,1,14592,1.33,80.0,7794746209,2
7794746209,2,81714971.0,15,,,11,0,,13819,0,5,1,2,59,0,,,,,404,1,8645,1.33,75.0,7794746209,3
7794746209,3,171893904.0,11,,,7,16,,15416,0,126,7,3,155,0,,,,,518,1,15145,2.25,75.0,7794746209,4
7794746209,4,151758154.0,10,,,6,3,,24212,3411,135,6,4,233,0,,,,,701,1,18167,2.29,80.0,7794746209,5
7794746209,128,1690201241.0,13,,,9,3,,31860,0,30,16,0,237,0,,,,,762,0,22945,2.9,80.0,7794746209,1
7794746209,129,248935324.0,25,,,10,5,,23891,5256,40,7,1,104,0,,,,,485,0,15535,2.91,80.0,7794746209,2
7794746209,130,133960398.0,10,,,6,2,,13954,0,51,4,2,40,0,,,,,475,0,11862,2.0,75.0,7794746209,3
7794746209,131,256737080.0,10,,,2,41,,28873,1349,54,9,3,302,0,,,,,766,0,24050,6.33,80.0,7794746209,4
7794746209,132,,14,,,4,5,,19318,0,21,3,4,161,0,,,,,644,0,16672,3.4,,7794746209,5
7794747405,0,145160457.0,8,,,8,3,,11503,1867,40,3,0,47,0,,,,,368,1,7796,1.22,65.0,7794747405,1
7794747405,1,400062868.0,6,,,6,6,,18327,0,39,5,1,143,0,,,,,539,1,11598,1.57,72.0,7794747405,2
7794747405,2,173028598.0,12,,,8,2,,11483,0,31,1,2,26,0,,,,,296,1,6749,1.44,71.0,7794747405,3
7794747405,3,144785197.0,4,,,5,7,,8422,0,69,4,3,167,0,,,,,509,1,14215,1.33,71.0,7794747405,4
7794747405,4,,8,,,4,9,,12570,0,49,4,4,187,0,,,,,516,1,12066,2.4,,7794747405,5
7794747405,128,1264413187.0,4,,,3,9,,12051,0,76,6,0,153,0,,,,,550,0,14959,2.5,71.0,7794747405,1
7794747405,129,116896574.0,16,,,2,6,,21094,10375,86,7,1,122,0,,,,,642,0,14932,7.67,71.0,7794747405,2
7794747405,130,1090880745.0,13,,,1,20,,19430,0,12,5,2,252,0,,,,,700,0,19037,9.0,72.0,7794747405,3
7794747405,131,111424884.0,10,,,9,2,,16166,0,88,10,3,54,0,,,,,512,0,12094,2.0,72.0,7794747405,4
7794747405,132,1123548198.0,19,,,4,1,,11583,387,14,2,4,25,0,,,,,494,0,9780,4.2,65.0,7794747405,5
7794754213,0,394354939.0,4,,,1,33,,6931,0,138,7,0,119,0,,,,,580,1,9874,5.5,80.0,7794754213,1
7794754213,1,186055616.0,10,,,4,0,,4003,0,31,1,1,8,0,,,,,230,1,4342,2.2,80.0,7794754213,2
7794754213,2,138248606.0,1,,,0,15,,7979,0,92,8,2,100,0,,,,,554,1,9890,9.0,80.0,7794754213,3
7794754213,3,113450055.0,5,,,0,3,,4293,0,86,2,3,33,0,,,,,304,1,5214,7.0,80.0,7794754213,4
7794754213,4,1229893611.0,5,,,0,13,,7989,2606,112,4,4,69,0,,,,,381,1,7386,9.0,80.0,7794754213,5
7794754213,128,,1,,,7,0,,2527,0,88,1,0,44,0,,,,,273,0,4152,0.25,,7794754213,1
7794754213,129,113441354.0,0,,,5,8,,3046,139,11,1,1,96,1,,,,,387,0,5087,0.17,80.0,7794754213,2
7794754213,130,231513457.0,2,,,5,3,,6288,3182,37,0,2,11,0,,,,,175,0,2963,0.33,80.0,7794754213,3
7794754213,131,1317039971.0,3,,,4,5,,2961,0,109,0,3,96,1,,,,,321,0,5721,0.6,80.0,7794754213,4
7794754213,132,483136898.0,0,,,1,0,,3932,58,33,2,4,134,0,,,,,526,0,6894,1.0,80.0,7794754213,5
7794754715,0,371979009.0,1,,,10,0,,5960,0,51,3,0,20,0,,,,,234,1,3926,0.36,80.0,7794754715,1
7794754715,1,152709117.0,0,,,5,4,,5118,0,76,1,1,37,0,,,,,319,1,4385,0.17,75.0,7794754715,2
7794754715,2,423066366.0,2,,,7,2,,7073,0,2,0,2,50,0,,,,,244,1,4605,0.25,80.0,7794754715,3
7794754715,3,143275299.0,1,,,5,2,,4876,0,138,0,3,42,0,,,,,219,1,3963,0.17,80.0,7794754715,4
7794754715,4,136862408.0,4,,,4,2,,4967,0,27,0,4,12,0,,,,,194,1,3431,0.8,75.0,7794754715,5
7794754715,128,,10,,,3,0,,14304,0,30,14,0,68,0,,,,,398,0,9762,6.0,,7794754715,1
7794754715,129,197101852.0,16,,,0,13,,8741,239,108,4,1,110,0,,,,,516,0,9909,20.0,80.0,7794754715,2
7794754715,130,186369224.0,4,,,2,0,,7078,0,14,6,2,22,0,,,,,256,0,6789,3.33,75.0,7794754715,3
7794754715,132,877223070.0,10,,,0,16,,7169,0,11,3,4,173,0,,,,,680,0,12936,13.0,75.0,7794754715,5
7794752705,0,214641082.0,18,,,9,0,,37522,0,88,11,0,55,0,,,,,672,1,17201,2.9,73.0,7794752705,1
7794752705,1,184866985.0,10,,,3,14,,42519,0,95,19,1,415,0,,,,,1103,1,33358,7.25,73.0,7794752705,2
7794752705,2,330742343.0,13,,,7,4,,34387,0,25,12,2,284,0,,,,,784,1,25467,3.13,74.0,7794752705,3
7794752705,3,152848299.0,27,,,7,8,,29459,0,96,7,3,209,0,,,,,763,1,23004,4.25,74.0,7794752705,4
7794752705,4,369726655.0,31,,,9,1,,14362,192,100,5,4,59,0,,,,,616,1,17368,3.6,72.0,7794752705,5
7794752705,128,138733246.0,12,,,10,14,,34511,0,6,7,0,282,0,,,,,652,0,22211,1.73,73.0,7794752705,1
7794752705,129,,17,,,14,5,,20764,0,21,5,1,71,0,,,,,481,0,12775,1.47,,7794752705,2
7794752705,130,133371802.0,7,,,11,16,,31333,0,17,11,2,371,0,,,,,810,0,25425,1.5,72.0,7794752705,3
7794752705,131,1100487282.0,6,,,13,10,,21284,0,28,9,3,187,0,,,,,591,0,18704,1.07,74.0,7794752705,4
7794746207,0,10226483.0,18,,,8,1,,20238,0,20,7,0,38,0,,,,,601,1,13897,2.78,80.0,7794746207,1
7794746207,1,,20,,,4,7,,45593,14310,37,7,1,126,0,,,,,783,1,19489,5.4,,7794746207,2
7794746207,2,54352691.0,16,,,4,7,,31771,9418,36,7,2,272,0,,,,,726,1,23230,4.6,75.0,7794746207,3
7794746207,3,128950563.0,19,,,1,17,,34201,0,78,9,3,288,0,,,,,742,1,25081,14.0,80.0,7794746207,4
7794746207,128,91407213.0,8,,,6,3,,6956,7807,50,2,0,72,0,,,,,369,0,12293,1.43,80.0,7794746207,1
7794746207,129,151375259.0,9,,,5,2,,31943,0,19,5,1,312,0,,,,,597,0,22244,2.33,80.0,7794746207,2
7794746207,130,144282307.0,5,,,6,5,,18468,0,41,5,2,362,0,,,,,725,0,22326,1.43,80.0,7794746207,3
7794746207,131,86970061.0,11,,,6,4,,39496,0,14,7,3,265,0,,,,,610,0,19859,2.57,80.0,7794746207,4
7794746207,132,176402056.0,16,,,10,5,,19502,359,86,1,4,116,0,,,,,384,0,12951,1.55,75.0,7794746207,5
7794749810,0,861796348.0,21,,,3,4,,28948,0,69,16,0,175,0,,,,,743,1,27334,9.25,73.0,7794749810,1
7794749810,1,854594574.0,10,,,3,21,,33175,0,6,12,1,310,0,,,,,683,1,29006,5.5,80.0,7794749810,2
7794749810,2,,19,,,4,15,,21203,125,74,5,2,207,0,,,,,547,1,22360,4.8,,7794749810,3
7794749810,3,213573901.0,26,,,7,3,,30507,0,22,7,3,134,0,,,,,500,1,20907,4.13,80.0,7794749810,4
7794749810,128,128820903.0,10,,,15,1,,21180,7260,30,3,0,116,0,,,,,427,0,14437,0.81,80.0,7794749810,1
7794749810,129,100538401.0,8,,,10,4,,31461,0,72,7,1,112,0,,,,,538,0,16682,1.36,72.0,7794749810,2
7794749810,130,174150526.0,8,,,5,0,,24786,0,1,5,2,472,0,,,,,918,0,30151,2.17,80.0,7794749810,3
7794749810,131,435865703.0,8,,,6,9,,46704,0,13,5,3,329,0,,,,,642,0,23769,1.86,80.0,7794749810,4
7794749810,132,158060812.0,8,,,8,7,,19692,0,120,3,4,210,0,,,,,479,0,19103,1.22,80.0,7794749810,5
7794751505,0,194203638.0,13,,,2,9,,26908,0,39,20,0,253,0,,,,,966,1,24603,11.0,73.0,7794751505,1
7794751505,1,201004833.0,32,,,3,1,,27013,125,86,10,1,58,0,,,,,662,1,15530,10.5,72.0,7794751505,2
7794751505,2,,24,,,6,6,,23266,0,5,7,2,138,0,,,,,573,1,15598,4.43,,7794751505,3
7794751505,3,331589495.0,14,,,3,59,,26723,2972,54,10,3,329,0,,,,,976,1,24400,6.0,72.0,7794751505,4
7794751505,4,401855584.0,27,,,8,10,,28045,0,14,7,4,169,0,,,,,831,1,18554,3.78,73.0,7794751505,5
7794751505,128,394378348.0,14,,,12,20,,22588,0,47,2,0,148,0,,,,,480,0,13763,1.23,72.0,7794751505,1
7794751505,129,139676941.0,12,,,13,0,,12792,320,26,5,1,23,0,,,,,402,0,9787,1.21,72.0,7794751505,2
7794751505,130,858528484.0,5,,,6,9,,9907,0,49,1,2,271,0,,,,,581,0,16040,0.86,72.0,7794751505,3
7794751505,131,118262144.0,7,,,14,1,,16119,0,64,7,3,71,0,,,,,326,0,11588,0.93,71.0,7794751505,4
7794758005,0,978831735.0,8,,,2,9,,21590,0,95,10,0,420,0,,,,,1114,1,26299,6.0,80.0,7794758005,1
7794758005,1,319207970.0,7,,,0,13,,31674,0,21,15,1,243,0,,,,,946,1,22781,22.0,80.0,7794758005,2
7794758005,2,189829932.0,10,,,11,4,,10840,2637,112,1,2,139,0,,,,,532,1,12783,0.92,80.0,7794758005,3
7794758005,3,,9,,,7,2,,11178,0,108,5,3,183,0,,,,,577,1,15257,1.75,,7794758005,4
7794758005,4,170240563.0,13,,,6,1,,10436,5567,102,2,4,61,0,,,,,377,1,10136,2.14,80.0,7794758005,5
7794758005,128,1566194488.0,13,,,9,8,,9835,125,75,0,0,56,0,,,,,322,0,9021,1.3,80.0,7794758005,1
7794758005,130,395271060.0,4,,,2,7,,14338,0,11,7,2,359,0,,,,,787,0,22188,3.67,80.0,7794758005,3
7794758005,131,1066998004.0,6,,,4,30,,32073,0,70,14,3,382,0,,,,,896,0,25463,4.0,80.0,7794758005,4
7794758005,132,92667234.0,17,,,10,0,,13215,3399,14,2,4,17,0,,,,,392,0,8394,1.73,80.0,7794758005,5
7794761905,0,1030307675.0,9,,,6,5,,15110,0,39,2,0,85,0,,,,,524,1,10060,1.57,72.0,7794761905,1
7794761905,1,1115921767.0,6,,,11,2,,12808,0,2,6,1,147,0,,,,,509,1,12314,1.0,73.0,7794761905,2
7794761905,2,,12,,,9,1,,11662,0,123,1,2,21,0,,,,,334,1,6916,1.3,,7794761905,3
7794761905,4,215579494.0,9,,,5,0,,18859,0,105,2,4,30,0,,,,,386,1,7729,1.83,71.0,7794761905,5
7794761905,128,230143630.0,9,,,2,9,,20384,1244,104,10,0,125,0,,,,,662,0,15300,6.33,72.0,7794761905,1
7794761905,129,201999584.0,13,,,4,7,,19526,8354,36,7,1,112,0,,,,,581,0,13597,4.0,72.0,7794761905,2
7794761905,130,111048282.0,14,,,3,21,,20183,0,20,12,2,168,0,,,,,650,0,17161,6.5,72.0,7794761905,3
7794761905,131,147357115.0,21,,,4,5,,15996,1644,92,6,3,95,0,,,,,589,0,12707,5.4,72.0,7794761905,4
7794761905,132,139015602.0,14,,,4,0,,10332,0,71,4,4,47,0,,,,,563,0,10139,3.6,71.0,7794761905,5
7794762000,0,136337773.0,10,,,0,18,,6706,0,60,7,0,92,0,,,,,417,1,11330,17.0,74.0,7794762000,1
7794762000,1,,12,,,2,0,,8644,2723,30,11,1,17,0,,,,,307,1,8925,7.67,,7794762000,2
7794762000,2,288079906.0,14,,,0,2,,8657,0,5,4,2,12,0,,,,,288,1,7152,18.0,73.0,7794762000,3
7794762000,3,218986462.0,11,,,0,16,,9123,0,32,4,3,122,0,,,,,469,1,11837,15.0,73.0,7794762000,4
7794762000,4,144316219.0,16,,,2,24,,11919,0,114,7,4,121,0,,,,,441,1,12976,7.67,72.0,7794762000,5
7794762000,128,894790887.0,1,,,7,2,,4721,0,20,2,0,6,0,,,,,152,0,3671,0.38,72.0,7794762000,1
7794762000,129,189520624.0,1,,,6,3,,3141,0,6,0,1,147,0,,,,,403,0,7406,0.14,74.0,7794762000,2
7794762000,130,198516081.0,2,,,9,1,,9496,0,110,1,2,56,1,,,,,227,0,5021,0.3,74.0,7794762000,3
7794762000,132,1004313109.0,0,,,5,9,,3531,0,126,1,4,60,0,,,,,270,0,5675,0.17,74.0,7794762000,5
7794766016,0,290489106.0,4,,,3,23,,13974,0,95,6,0,142,0,,,,,565,1,13168,2.5,72.0,7794766016,1
7794766016,1,152712617.0,12,,,4,0,,13385,0,119,8,1,40,0,,,,,483,1,9979,4.0,71.0,7794766016,2
7794766016,2,175285699.0,12,,,3,1,,13867,0,98,7,2,88,0,,,,,461,1,11915,4.75,72.0,7794766016,3
7794766016,3,149922591.0,8,,,0,10,,13072,0,19,9,3,126,0,,,,,570,1,14786,17.0,74.0,7794766016,4
7794766016,4,,19,,,2,3,,10873,468,71,4,4,87,0,,,,,636,1,11551,7.67,,7794766016,5
7794766016,128,139454715.0,3,,,9,16,,8510,0,29,1,0,103,0,,,,,352,0,7632,0.4,71.0,7794766016,1
7794766016,129,128804717.0,2,,,5,6,,8546,0,56,1,1,110,0,,,,,414,0,7336,0.5,72.0,7794766016,2
